lprn,lsf,unitsftc,bathstot,roomsn,sfan,sfdn,cencityn,urbsubn,urbann,riuraln,agelt5,age510,age1015,agegte30,inadeq,degreen,s87,s88,s89,s90,s91,s92,s93,verylg,large,siz1to3,small,prvlocn,firbuy,incbuy,incsell,qbusb,qbusn,agen,ageb,blkbuy,blksell,marbuy,marsell,sfbuy,sfsell,edubuy,edusell,kidbuy,kidsell,cenind,saltotbt,saltotnt
11.9184,7.625595,0,1.5,7,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,55000,65000,1,0,38,42,0,0,1,1,0,0,1,1,1,1,0,0,0
11.9184,7.824046,0,2,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,53000,38000,0,0,47,29,0,0,1,1,0,0,1,0,1,0,0,0,0
11.9184,7.783224,0,1,7,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,5000,35000,0,0,32,33,0,0,1,1,0,0,0,0,1,1,0,0,0
11.9184,7.313221,0,2,6,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76,70,0,0,1,1,0,0,0,0,0,0,0,0,0
11.9184,7.813996,0,2.5,7,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,37000,77000,0,1,30,30,0,0,0,1,0,0,1,1,1,0,0,0,0
11.93164,8.294049,1,1,6,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2400,0,1,54,40,0,0,0,0,0,1,0,0,0,1,0,0,0
11.94796,7.130899,0,1.5,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,53000,38000,0,1,32,34,0,0,1,1,0,0,1,1,0,1,0,0,0
11.94796,7.003066,0,1,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,57000,40000,0,0,26,28,0,0,1,1,0,0,1,0,0,1,0,0,0
11.95119,8.202482,0,3,9,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,16000,27000,0,1,38,37,0,0,1,0,0,0,1,1,1,1,0,0,0
11.95119,8.294049,1,2.5,9,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,70000,46000,1,0,43,38,0,0,1,1,0,0,1,1,1,1,0,0,0
11.95119,8.202482,0,2.5,8,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,56000,90000,0,0,37,54,0,0,1,1,0,0,1,0,1,0,0,0,0
11.95119,7.495542,0,3,7,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,62000,38000,0,0,32,42,0,0,1,1,0,0,1,0,0,1,0,0,0
11.95569,7.824046,0,2.5,9,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,88000,55000,0,0,40,30,0,0,1,1,0,0,0,1,1,1,0,0,0
11.95762,7.279319,0,2,7,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,40000,500,1,0,31,43,0,0,1,0,0,0,1,1,0,1,0,0,0
11.97667,8.006368,0,2.5,9,0,1,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,47000,12000,0,0,48,38,0,0,1,0,0,1,1,0,1,1,0,0,0
11.97667,7.495542,0,2.5,7,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,28000,22000,0,1,36,38,0,0,1,1,0,0,1,0,1,1,0,0,0
11.98293,7.20786,0,2,6,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13000,1,1,67,59,0,0,1,0,0,1,0,0,1,0,0,0,0
11.98293,7.313221,0,1.5,5,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,40000,0,0,1,30,70,0,0,1,0,0,1,1,0,0,0,0,0,0
12.0009,7.336937,0,1,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,64000,13621,0,0,36,82,0,0,1,1,0,0,0,0,1,0,0,0,0
12.00763,7.607878,0,2,8,0,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,70000,136000,0,0,35,48,0,0,1,1,0,0,1,1,1,0,0,0,0
12.01371,7.937375,0,2.5,7,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,50000,0,0,48,52,0,0,1,1,0,0,0,0,1,0,0,0,0
12.01371,8.006368,0,3,8,0,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,62000,42000,1,0,34,46,0,0,1,1,0,0,1,0,1,0,0,0,0
12.04356,8.294049,1,1,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,70000,80500,0,0,34,52,0,0,0,1,0,0,1,0,0,0,0,0,0
12.07255,7.937375,0,1.5,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,93000,46000,1,0,38,55,0,0,1,1,0,0,1,1,1,1,0,0,0
12.07255,8.294049,1,2.5,10,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,83500,55750,0,0,34,38,0,0,1,1,0,0,1,1,1,1,0,0,0
12.07255,8.294049,1,2.5,10,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,40000,70000,0,0,50,38,0,0,1,1,0,0,1,1,0,0,0,0,0
12.07255,7.843849,0,2,8,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,29000,75000,0,0,63,30,0,0,1,1,0,0,0,0,0,1,0,0,0
12.10072,7.447168,0,2,4,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,2400,0,0,76,82,0,0,1,1,0,0,0,0,0,0,0,0,0
12.10072,7.244227,0,1.5,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,42000,30000,0,0,44,28,0,0,1,1,0,0,1,0,0,1,0,0,0
12.11451,7.003066,0,1,4,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,53000,40000,0,0,40,39,0,0,0,1,1,0,1,1,0,0,0,0,0
12.12812,7.377759,0,2,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,33,56,0,0,0,1,0,0,1,0,0,1,0,0,0
12.15478,7.313221,0,2,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,45000,37000,0,0,79,60,0,0,0,1,1,0,0,0,0,0,0,0,0
12.16526,7.937375,0,2.5,6,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,68,0,0,1,0,0,0,1,1,0,0,0,0,0
12.17562,8.294049,1,1.5,9,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,28002,0,0,0,28,39,0,0,1,0,0,0,1,1,1,0,0,0,0
12.18076,8.294049,1,1.5,8,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40500,60000,0,0,52,56,0,0,1,1,0,0,1,1,0,0,0,0,0
12.18076,7.090077,0,1,6,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,64000,0,0,0,29,70,0,0,0,1,0,0,1,0,0,0,0,0,0
12.19096,7.824046,0,2,6,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,50000,45000,0,0,37,61,0,0,1,1,0,0,0,0,1,0,0,0,0
12.20608,7.696213,0,2,8,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,105000,70000,0,0,52,40,0,0,1,0,0,0,1,1,0,0,0,0,0
12.20608,7.600903,0,3,7,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,110000,80000,0,0,45,57,0,0,1,1,0,0,1,0,1,1,0,0,0
12.20608,8.006368,0,2.5,9,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,126000,65000,0,0,61,31,0,0,1,1,0,0,1,1,0,1,0,0,1
12.20608,7.99362,0,1,6,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,16800,0,0,32,41,0,0,1,1,0,0,1,0,1,0,0,0,0
12.20608,7.047517,0,1,5,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,129000,0,0,0,35,69,0,0,1,0,0,0,1,0,1,0,0,0,0
12.20608,8.242756,0,2.5,8,0,1,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,39000,21000,1,0,43,41,0,0,0,1,0,0,1,1,1,0,0,0,0
12.26435,7.600903,0,2.5,8,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,55000,35000,0,0,41,37,0,0,1,1,0,0,1,0,1,1,0,0,0
12.26435,7.696213,0,2,6,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,60000,60000,0,0,34,28,0,0,1,0,0,0,1,0,1,0,0,0,0
12.28304,7.989561,0,2.5,8,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,78000,100001,0,0,39,55,0,0,1,1,0,0,1,1,1,0,0,1,0
12.30139,7.501082,0,2,5,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,30000,0,1,1,44,33,0,0,1,1,0,0,0,0,1,1,0,0,0
12.31493,7.549609,0,3,7,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,30000,0,1,0,32,49,0,0,1,0,0,1,1,1,0,1,0,0,0
12.31493,8.294049,1,4,12,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,100000,30000,0,0,58,33,0,0,1,0,0,0,1,1,0,0,0,0,0
12.32386,8.294049,1,3.5,10,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,21200,0,1,37,41,0,1,1,0,0,0,1,0,1,1,0,0,0
12.32386,7.824046,0,1.5,6,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,64500,69000,1,0,39,61,0,0,1,1,0,0,1,1,1,0,0,0,0
12.36734,7.313221,0,4,11,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,90000,0,0,0,50,72,0,0,1,1,0,0,0,0,0,0,0,0,0
12.40493,7.649693,0,1.5,7,0,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,35000,20000,0,0,35,60,0,0,0,1,1,0,0,0,0,1,0,0,0
12.42922,8.039157,0,3,8,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,35000,40000,0,1,71,51,0,0,1,1,0,0,1,1,1,1,0,0,0
12.44902,8.006368,0,2.5,9,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,70000,40300,0,0,43,37,0,0,1,1,0,0,0,1,1,1,0,0,0
12.44902,7.495542,0,1.5,6,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,65000,43000,0,0,34,55,0,0,1,1,0,0,1,0,0,0,0,0,0
12.4761,8.294049,1,2.5,9,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,75000,67000,0,0,36,42,0,1,1,1,0,0,1,0,1,1,0,0,0
12.50618,8.160519,0,2,8,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,100000,9333,0,0,46,68,0,0,1,0,0,1,1,0,1,0,0,0,1
5.70711,5.605802,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,10400,0,0,0,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0
6.908755,6.39693,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,29000,15000,0,0,31,49,0,0,0,0,0,1,0,0,0,0,0,0,0
7.313887,5.446737,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12000,10000,0,0,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0
7.438972,6.309918,0,1,4,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,18000,20300,0,1,36,49,0,0,0,0,0,0,0,0,1,0,0,0,0
7.601402,6.214608,0,1,4,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,33000,0,0,0,48,68,0,0,0,0,0,0,0,0,0,0,0,0,0
7.696667,6.733402,0,1,4,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,25000,9000,0,0,20,24,0,0,0,0,0,0,0,0,1,1,0,0,0
8.006701,6.715384,0,1,4,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,18800,12480,0,0,25,26,0,0,1,1,0,0,0,0,0,1,0,0,0
8.006701,6.620073,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,17500,0,0,25,25,0,0,1,1,0,0,0,0,1,1,0,0,0
8.006701,6.64379,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,17000,10400,0,0,24,22,0,0,1,1,0,0,0,0,1,1,0,0,0
8.188967,6.79794,0,1.5,4,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,13400,10000,0,0,23,32,0,0,1,1,0,0,0,0,0,1,0,0,0
8.2943,6.915723,0,2,4,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,47,81,0,0,0,0,0,1,0,1,0,0,0,0,0
8.2943,6.579251,0,1,5,0,1,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,6000,0,0,0,70,68,1,1,0,0,1,1,0,0,0,0,0,0,0
8.343078,6.745236,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,21500,40000,0,0,25,28,0,0,0,1,0,0,0,0,0,1,0,0,0
8.517393,6.648984,0,1,3,0,1,0,1,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,28000,0,0,0,23,88,0,0,1,0,0,1,0,0,0,0,0,0,0
8.517393,6.802395,0,1,4,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,21000,25000,0,0,27,53,0,0,0,0,0,1,1,0,0,0,0,0,0
8.699681,6.813445,0,1,7,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,12000,15500,0,0,32,25,0,0,1,0,0,0,0,0,1,0,0,0,0
8.699681,6.887553,0,2,4,0,0,0,0,0,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,16000,28000,0,1,48,43,0,0,0,0,0,0,0,1,0,0,0,0,0
8.699681,6.887553,0,2,4,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,21000,0,0,0,24,74,0,0,1,1,0,0,0,0,1,0,0,0,0
8.779712,6.579251,0,1,5,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,10000,0,0,0,27,36,0,0,1,0,0,1,0,0,1,1,0,0,0
8.779712,7.279319,0,1,7,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2000,32000,0,0,25,42,0,0,0,1,1,0,0,1,1,1,0,0,0
8.853808,6.527958,0,1,4,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,1,23000,15000,0,0,24,25,0,0,0,0,0,0,1,1,0,0,0,0,0
8.853808,6.802395,0,1,4,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,8400,28000,0,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0
8.853808,7.475339,0,1.5,5,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,20000,9000,0,0,56,25,0,1,1,0,0,0,0,0,0,0,0,0,0
9.047939,7.731931,0,1,5,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,25000,0,0,0,32,82,0,0,0,0,0,1,0,0,0,0,0,0,0
9.105091,6.887553,0,1.5,5,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,10000,21000,0,0,30,52,0,0,0,1,1,0,0,1,0,1,0,0,0
9.19024,6.71174,0,1,4,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,14500,18000,0,0,39,36,0,0,0,0,1,1,0,0,1,0,0,0,0
9.210441,7.21524,0,1,6,0,1,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,14574,0,0,0,73,47,0,0,0,1,1,0,0,0,0,1,0,0,0
9.210441,6.799056,0,1,4,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,20000,57000,0,0,25,44,0,0,0,1,1,0,0,1,0,1,0,0,0
9.259226,6.269096,0,1,3,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19900,0,0,60,25,0,0,0,1,0,0,0,0,0,1,0,0,0
9.278092,6.887553,0,2,6,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,21000,0,0,53,31,0,0,1,1,0,0,0,0,0,1,0,0,0
9.305741,6.79794,0,1.5,5,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,12000,12000,0,0,60,35,0,0,1,1,0,0,0,0,0,1,0,0,0
9.350189,6.659294,0,1,4,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,68,0,0,1,0,0,1,0,0,0,0,0,0,0
9.350189,6.887553,0,1,5,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,600,15000,0,1,34,28,0,0,0,0,1,0,0,0,0,0,0,0,0
9.375939,7.740664,0,2,7,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,60000,0,0,0,46,72,0,0,1,0,0,1,1,0,0,0,0,0,0
9.392745,6.887553,0,1.5,5,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,73,73,0,0,0,0,1,1,0,0,0,0,0,0,0
9.392745,7.279319,0,1.5,6,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,14000,42000,0,0,40,29,0,0,0,1,1,0,0,0,1,1,0,0,0
9.510519,6.887553,0,2,4,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,26000,15000,0,0,34,33,0,0,1,0,0,0,0,0,1,0,0,0,0
9.546884,6.813445,0,1,6,0,1,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,21820,0,0,0,42,66,0,0,0,1,0,0,1,0,1,0,0,0,0
9.581973,6.946976,0,1,5,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,7200,0,0,0,51,91,0,0,0,0,1,0,0,0,0,0,0,0,0
9.588845,6.49224,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,10000,36320,0,0,20,28,0,0,1,1,0,0,0,0,1,0,0,0,0
9.615872,6.915723,0,2,6,0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,28600,36300,0,0,28,33,0,0,1,1,0,0,0,0,1,1,0,0,0
9.615872,7.17012,0,1,6,0,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,21000,0,0,0,21,90,0,0,1,0,0,1,0,0,0,0,0,0,0
9.615872,6.802395,0,1,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,26000,44000,0,0,37,28,0,0,0,1,0,0,0,1,0,0,0,0,0
9.615872,6.962244,0,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,8000,15000,0,0,50,29,0,0,0,1,1,0,0,0,1,0,0,0,0
9.66148,6.887553,0,2,5,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,26000,33000,0,0,50,34,0,0,0,1,1,0,0,0,0,0,0,0,0
9.680407,6.59578,0,1,5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13000,1800,0,0,26,35,0,0,0,1,1,0,0,0,1,1,0,0,0
9.680407,6.040255,0,1,4,0,1,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,30000,16363,0,0,50,24,0,0,1,1,0,0,0,0,1,1,0,0,0
9.680407,6.851185,0,1,11,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,19000,0,0,0,24,60,0,0,0,0,0,1,0,0,0,0,0,0,0
9.735128,6.499787,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,19000,18000,0,0,31,33,0,0,1,0,0,1,0,1,0,0,0,0,0
9.755626,6.854354,0,1,5,0,1,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,74,0,0,1,0,0,1,0,0,0,0,0,0,0
9.770013,7.136483,0,2,5,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10000,0,0,61,63,0,0,0,0,1,1,0,0,0,0,0,0,0
9.770013,7.731931,0,1,7,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,44500,26168,0,1,34,51,0,0,1,0,0,1,0,0,1,0,0,0,0
9.798182,7.049255,0,2,4,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,19500,0,0,0,22,87,0,0,1,0,0,1,0,0,1,0,0,0,0
9.798182,6.733402,0,1,4,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,35000,21000,0,0,37,27,0,0,1,1,0,0,0,0,1,1,0,0,0
9.798182,7.170888,0,1,5,0,1,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,25,73,0,0,1,0,0,0,0,0,1,0,0,0,0
9.798182,6.915723,0,1,4,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2000,0,0,74,66,0,0,1,0,0,1,0,0,0,1,0,0,0
9.852247,7.495542,0,1,6,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,21000,24000,0,0,28,35,0,0,1,1,0,0,0,0,1,1,0,0,0
9.852247,6.782192,0,1,5,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21300,0,0,74,23,0,0,0,1,0,0,0,0,0,0,0,0,0
9.852247,7.912057,0,2,8,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,12876,22000,0,0,43,56,0,0,1,1,0,0,0,0,1,1,0,0,0
9.878221,7.021084,0,2,6,0,0,0,0,0,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,41,66,0,0,1,1,0,0,0,0,1,1,0,0,0
9.903538,7.675082,0,1,7,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,30000,28000,0,0,38,27,0,0,1,1,0,0,0,0,1,1,0,0,0
9.903538,6.911747,0,1,4,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,43500,0,0,0,23,85,0,0,1,0,0,1,0,0,0,0,0,0,0
9.903538,6.984716,0,1.5,5,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,37000,2794,0,0,56,79,0,0,0,1,0,0,0,0,0,0,0,0,0
9.903538,6.579251,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,22000,7250,0,0,22,19,0,0,1,1,0,0,0,0,0,0,0,0,0
9.903538,7.937375,0,1.5,7,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,35000,52000,1,0,49,39,0,0,1,1,0,0,0,0,1,1,0,0,0
9.903538,6.802395,0,1,4,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,12000,0,0,1,60,60,0,0,0,1,1,0,0,0,0,0,0,0,0
9.903538,7.090077,0,1,5,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,25000,18000,0,0,38,37,0,0,1,1,0,0,0,0,1,1,0,0,0
9.903538,7.608871,0,2,6,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,1,36,65,0,0,1,1,0,0,1,0,1,0,0,0,0
9.952325,7.090077,0,1,5,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,11280,66000,0,0,28,41,0,0,0,1,0,0,0,0,0,1,0,0,0
10.02131,6.39693,0,1,4,0,0,0,0,0,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,82,65,0,0,0,0,1,1,0,0,0,0,0,0,0
10.02131,7.021084,0,2,5,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,40000,0,1,34,26,0,0,1,1,0,0,0,0,1,1,0,0,0
