firmid,year,kod2,kod3,kod4,r,ec,cc,h,h_interp,c1,c2,c3,c4,c5,k1,k2,k3,f1,f2,f3,f4,f5,lagk1,lagk2,lagk3,lagf1,lagf2,lagf3,lagf4,lagf5,lc,va,lc_was_fixed
"94358581",2019,"55","551","5510",3047299,2103552,943747,1,1,21,0,0,0,0,6196572,20146,3384864,0.585970180317487,0.0814778362359774,83841,1994550,9601582,6254993,17015,2915894,4725749,1518885,55544,1956002,9187902,7436.46048109966,951183.4604811,"FALSE"
"94366556",2019,"55","551","5510",3360786,2551381,809405,40,40,119,0,0,0,0,8277746,68349,5268597,0.583040208141088,0.0534727173118937,495,1196154,13614692,7945053,24158,3211695,10569605,0,2484,0,11180906,572523.645169152,1381928.64516915,"FALSE"
"94368389",2019,"55","551","5510",861929,967429,-105500,7,7,119,0,0,0,0,2429903,17915,213133,2472537,70006,0,27431,2660951,2596253,45524,545634,2947930,88393,0,31597,3187411,52055.2233676976,-53444.7766323024,"FALSE"
"94368482",2019,"55","551","5510",214988,202087,12901,NA,NA,20,0,0,0,0,1615200,0,2479585,1762247,0,1233499,0,4094785,1742229,0,2379453,1970172,0,954057,0,4121682,NA,NA,NA
"94371806",2019,"55","551","5510",448680,355999,92681,NA,NA,27,1,0,0,0,93043,65,1230311,1257730,0,0,0,1323419,93469,113,1144628,1223611,0,0,0,1238210,NA,NA,NA
"94372016",2019,"55","551","5510",426206,558907,-132701,50,50,36,1,0,0,0,9588690,0,2162666,0.120588364278889,1.95586423801109e-012,3250238,416753,11751356,9588690,744170,1810911,39364,0,3250238,416753,12143771,558907,426206,"TRUE"
"94373596",2019,"55","551","5510",1121410,929254,192156,29,29,26,1,0,0,0,190101,184,2204420,0.553991306964522,0.0242612827531057,0,222732,2394705,241192,475,2416044,727130,1454829,0,223187,2657711,415079.642747635,607235.642747635,"FALSE"
"94374372",2019,"55","551","5510",6096335,4873638,1222697,5,5,28,0,0,0,0,12034432,14245,1642738,0.494869808314389,0.205983100058824,0,2473925,13691415,11914460,17618,1385966,6728984,1027738,0,3750080,13318044,37182.3024054983,1259879.3024055,"FALSE"
"94374789",2019,"55","551","5510",7503,11386,-3883,NA,NA,27,0,0,0,0,233238,0,541991,676800,0,94281,0,775229,233238,0,550316,680968,0,99041,0,783554,NA,NA,NA
"94374894",2019,"55","551","5510",234574,124076,110498,NA,NA,119,0,0,0,0,394814,0,595643,945934,0,0,0,990457,394814,0,553353,877820,0,0,0,948167,NA,NA,NA
"94375960",2019,"55","551","5510",0,31403,-31403,NA,NA,24,1,0,0,0,267991,0,9990,201348,0,0,0,277981,296002,0,9615,232751,0,0,0,305617,NA,NA,NA
"94376039",2019,"55","551","5510",832907,733053,99854,NA,NA,24,0,0,0,0,1910917,59659,939672,140744,1886640,0,180135,2910248,2056965,47837,904899,271866,1981622,0,180119,3009701,NA,NA,NA
"94376088",2019,"55","551","5510",489626,499537,-9911,1,1,51,0,0,0,0,3240661,0,742618,3784359,124013,0,0,3983279,3238393,0,725578,3804403,0,0,0,3963971,7436.46048109966,-2474.53951890034,"FALSE"
"94376132",2019,"55","551","5510",495826,430263,65563,4,4,23,0,0,0,0,666905,403930,848180,0.215496712374863,1.73365908028969e-007,55947,0,1919015,696250,296971,860807,1364406,0,55947,0,1854028,29745.8419243986,95308.8419243986,"FALSE"
"94376168",2019,"55","551","5510",1783698,1073836,709862,1,1,34,0,0,0,0,4584540,122809,699161,0.273986642321192,0.319521436514808,1084966,1014073,5406510,4563105,0,741345,1951668,0,1198182,1062833,5304450,7436.46048109966,717298.4604811,"FALSE"
"94376181",2019,"55","551","5510",166489,181996,-15507,1,1,47,0,0,0,0,199504,0,56718,195228,0,8,0,256222,204878,0,54335,220779,0,8,0,259213,7436.46048109966,-8070.53951890034,"FALSE"
"94376193",2019,"55","551","5510",115044,96696,18348,NA,NA,26,0,0,0,0,253396,0,334294,563193,0,0,0,587690,261028,0,324804,560810,0,0,0,585832,NA,NA,NA
"94376236",2019,"55","551","5510",0,0,0,0,0,26,0,0,0,0,455417,0,33591,489008,0,0,0,489008,429981,0,59027,489008,0,0,0,489008,0,0,"FALSE"
"94376248",2019,"55","551","5510",69922,46026,23896,NA,NA,119,0,0,0,0,292888,0,138214,416634,0,0,0,431102,297404,0,125829,413271,0,0,0,423233,NA,NA,NA
"94376285",2019,"55","551","5510",3491553,3030082,461471,1,1,40,0,0,0,0,15327453,0,835199,0.210379049458025,1.15679019185812e-007,1717926,582326,16162652,13930492,0,1793069,7285103,3376107,1717926,615653,15723561,7436.46048109966,468907.4604811,"FALSE"
"94376304",2019,"55","551","5510",2761756,1714096,1047660,28,28,25,0,0,0,0,10774329,196278,536218,0.188335988520141,0.329381979743753,0,537684,11506825,8955282,61830,706992,3866750,3299819,0,101431,9724104,400766.551618407,1448426.55161841,"FALSE"
"94376377",2019,"55","551","5510",266173,341608,-75435,NA,NA,25,0,0,0,0,925497,0,170279,1056370,0,0,0,1095776,1002086,0,166422,1127849,0,0,0,1168508,NA,NA,NA
"94376494",2019,"55","551","5510",134945,90595,44350,0,0,21,0,0,0,0,1134908,11679,531741,1554671,0,0,0,1678328,1150481,11608,495357,1534441,0,0,0,1657446,0,44350,"FALSE"
"94376943",2019,"55","551","5510",7658,6392,1266,3,3,21,0,0,0,0,213514,0,20948,0.18409093183245,1.10097092331938e-008,0,0,234462,226669,0,21314,246082,0,0,0,247983,6392,7658,"TRUE"
"94376967",2019,"55","551","5510",1931595,1311186,620409,45,45,21,0,0,0,0,11666678,5306,1466032,0.582462260431639,0.0521135688554898,0,23984,13138016,9706504,5393,1791216,7708108,0,1296782,1471459,11503113,644089.100815296,1264498.1008153,"FALSE"
"94376980",2019,"55","551","5510",3004570,1984157,1020413,1,1,22,0,0,0,0,8410923,724597,4898495,0.52441444694659,0.0132636020420888,2426680,4278799,14034015,9932396,607338,2109530,5915457,0,0,4307185,12649264,7436.46048109966,1027849.4604811,"FALSE"
"94377731",2019,"55","551","5510",463738,332270,131468,6,6,22,0,0,0,0,1277804,2661,582639,0.502435577686197,0.00857083639845925,0,88028,1863104,1371649,2990,471298,866775,795545,0,92484,1845937,44618.7628865979,176086.762886598,"FALSE"
"94377927",2019,"55","551","5510",810348,545947,264401,12,12,119,0,0,0,0,1229946,2310,1160110,0.511272552020691,0.191746088079715,0,149705,2392366,1275373,1302,871843,2006168,0,0,0,2148518,171757.093550746,436158.093550746,"FALSE"
"94378242",2019,"55","551","5510",256889,266492,-9603,NA,NA,21,0,0,0,0,1058899,4910,629095,1453845,0,35642,0,1692904,1046542,5123,648648,1470998,0,35642,0,1700313,NA,NA,NA
"94379564",2019,"55","551","5510",630150,395946,234204,7,7,119,0,0,0,0,530689,0,572449,0.251858232810704,0.324197414816864,0,0,1103138,533541,0,445543,855372,0,0,0,979084,52055.2233676976,286259.223367698,"FALSE"
"94379590",2019,"55","551","5510",10000,1758,8242,NA,NA,23,0,0,0,0,186849,0,231309,407802,0,0,0,418158,199991,0,221094,412702,0,0,0,421085,NA,NA,NA
"94379619",2019,"55","551","5510",654173,404210,249963,1,1,22,0,0,0,0,1214466,0,605169,0.486044339566361,0.2131509819124,43464,0,1819635,1069287,0,708945,1096927,34042,0,0,1778232,7436.46048109966,257399.4604811,"FALSE"
"94379620",2019,"55","551","5510",1516355,842050,674305,NA,NA,119,0,0,0,0,1784182,0,2209609,3719649,0,0,46844,3993791,1705423,0,2237674,3288114,0,0,95992,3943097,NA,NA,NA
"94379644",2019,"55","551","5510",1043463,428920,614543,NA,0.5,119,0,0,0,0,370654,0,1153582,0.00370829499014767,0.126487799744983,0,0,1524236,383211,0,2704892,2913252,0,0,0,3088103,3718.23024054983,618261.23024055,"FALSE"
"94379668",2019,"55","551","5510",335008,220205,114803,0,0,20,0,0,0,0,730964,0,825354,1512738,0,0,0,1556318,762475,0,784099,1488781,0,0,0,1546574,0,114803,"FALSE"
"94379693",2019,"55","551","5510",1659045,1120019,539026,1,1,21,0,0,0,0,2272245,0,167983,0.000300531904810834,0.0646532865110058,0,9994,2440228,2047809,0,218467,1828360,78848,0,0,2266276,7436.46048109966,546462.4604811,"FALSE"
"94379712",2019,"55","551","5510",515588,436573,79015,NA,NA,119,0,0,0,0,1257195,0,131792,698788,0,198770,0,1388987,1222301,0,100716,712569,0,259831,0,1323017,NA,NA,NA
"94379785",2019,"55","551","5510",1285918,590058,695860,NA,NA,119,0,0,0,0,946899,46150,1490541,1279311,650716,29835,34747,2483590,852346,47051,1773897,1104654,698918,0,20197,2673294,NA,NA,NA
"94379804",2019,"55","551","5510",486392,316304,170088,NA,NA,23,0,0,0,0,3702293,0,564866,3418341,0,108627,0,4267159,3341859,0,1655235,4036931,0,96089,0,4997094,NA,NA,NA
"94379816",2019,"55","551","5510",0,57171,-57171,0,0,23,0,0,0,0,769913,0,7132,735868,0,0,0,777045,769913,0,24945,793848,0,0,0,794858,0,-57171,"FALSE"
"94379830",2019,"55","551","5510",13799973,8414075,5385898,7,7,28,0,0,0,0,10929316,270884,9216188,0.000336649392888662,0.0665128573833428,605473,1171393,20416388,10911764,365170,6691520,13426809,0,682776,1418296,17968454,52055.2233676976,5437953.2233677,"FALSE"
"94379853",2019,"55","551","5510",707027,571564,135463,NA,NA,119,0,0,0,0,1460027,0,1257097,2397984,0,0,0,2717124,1364847,0,1308382,2341557,0,0,0,2673229,NA,NA,NA
"94379889",2019,"55","551","5510",1863072,1334945,528127,2,2,20,0,0,0,0,3412877,659,3454217,0.512384074191543,0.0104492412653241,2455151,1207312,6867753,3525207,659,3172964,2137487,0,2071648,1300181,6698830,14872.9209621993,542999.920962199,"FALSE"
"94380888",2019,"55","551","5510",655947,380620,275327,1,1,119,0,0,0,0,984296,2210,330912,0.0337063001611513,0.237679085243205,119711,302,1317418,887592,2455,342618,1043359,0,92166,30127,1232665,7436.46048109966,282763.4604811,"FALSE"
"94380907",2019,"55","551","5510",2802997,2365375,437622,34,34,119,0,0,0,0,3292647,45889,1437843,0.555499604604113,0.144365564973783,82097,0,4776379,3182414,36326,1519326,4261512,0,73507,0,4738066,486645.098393779,924267.098393779,"FALSE"
"94381812",2019,"55","551","5510",918253,704801,213452,12,12,27,0,0,0,0,1109898,0,1024101,0.54621931568184,0.155886351259156,0,180808,2133999,1089913,0,747893,375813,919001,0,194473,1837806,171757.093550746,385209.093550746,"FALSE"
"94384537",2019,"55","551","5510",0,1414,-1414,NA,NA,25,1,0,0,0,0,0,18594,-224486,0,0,0,18594,0,0,20008,-223072,0,0,0,20008,NA,NA,NA
"94386125",2019,"55","551","5510",356614,274753,81861,0,0,26,0,0,0,0,266816,7970,960661,869968,0,175320,0,1235447,300072,2119,939135,843648,0,195902,0,1241326,0,81861,"FALSE"
"94387539",2019,"55","551","5510",228753,262234,-33481,1,1,23,0,0,0,0,800991,4314,92027,648681,0,34209,129979,897332,697931,991,126080,720570,0,5420,49186,825002,7436.46048109966,-26044.5395189003,"FALSE"
"94387552",2019,"55","551","5510",297597,302693,-5096,NA,NA,23,0,0,0,0,1383357,464,186371,680992,0,816468,0,1570192,1372139,649,274292,720101,0,848507,0,1647080,NA,NA,NA
"94387693",2019,"55","551","5510",4429000,3450662,978338,2,2,24,0,0,0,0,4517802,14681,1624600,0.220719166946005,0.328392021899546,65656,315200,6157083,4371199,238992,1438060,976088,2568786,67870,381573,6048251,14872.9209621993,993210.920962199,"FALSE"
"94387750",2019,"55","551","5510",920316,824280,96036,1,1,28,0,0,0,0,527984,0,327504,0.559643345721496,0.13877733190284,82344,0,855488,911658,0,159301,905776,268,0,50583,1070959,7436.46048109966,103472.4604811,"FALSE"
"94387797",2019,"55","551","5510",3828072,2912433,915639,1,1,29,0,0,0,0,21650130,32217,2495194,0.277470195281599,0.318665725361436,1132761,1328750,24177541,5998976,57949,730254,1567877,853047,0,3234483,6787179,7436.46048109966,923075.4604811,"FALSE"
"94387908",2019,"55","551","5510",633950,593136,40814,NA,NA,23,0,0,0,0,1690839,17512,938139,1669534,180228,0,279329,2646490,1764752,24141,896935,1732884,193684,0,299786,2685828,NA,NA,NA
"94387994",2019,"55","551","5510",9416805,6897875,2518930,1,1,22,0,0,0,0,37558676,53494,3210914,0.550362410066017,0.0224525422779126,6679885,1429757,40823084,37169222,56397,2459897,12228507,15822370,6169560,1503734,39685516,7436.46048109966,2526366.4604811,"FALSE"
"94388120",2019,"55","551","5510",1036048,877197,158851,1,1,26,0,0,0,0,1369166,51351,437313,0.51359127046984,0.189625184855623,24309,287966,1857830,1106929,53899,238130,994641,0,32412,0,1398958,7436.46048109966,166287.4604811,"FALSE"
"94388500",2019,"55","551","5510",1209417,908544,300873,4,4,26,0,0,0,0,2627690,11556,344543,0.355076372556171,0.291848362816624,0,0,2983789,2695829,12111,288322,2239151,682767,0,0,2996262,29745.8419243986,330618.841924399,"FALSE"
"94388548",2019,"55","551","5510",91081,104481,-13400,0,0,119,0,0,0,0,1847937,0,41617,1803089,0,0,0,1889554,2292598,0,41520,2172712,105883,0,0,2334118,0,-13400,"FALSE"
"94388597",2019,"55","551","5510",299150,278359,20791,0,0,23,0,0,0,0,421047,0,791672,80961,217319,0,89584,1212719,341269,0,785440,66888,217319,0,87009,1126709,0,20791,"FALSE"
"94389557",2019,"55","551","5510",154837,126300,28537,NA,NA,25,0,0,0,0,447574,0,101111,481221,0,43761,0,548685,451521,0,113907,485167,0,50302,0,565428,NA,NA,NA
"94389766",2019,"55","551","5510",1456237,964597,491640,1,1,25,0,0,0,0,3203705,1335,1370377,0.582133435374909,0.0972503374902779,0,2435174,4575417,3316039,2551,1127315,1797777,0,0,2501493,4445905,7436.46048109966,499076.4604811,"FALSE"
"94389871",2019,"55","551","5510",0,0,0,NA,NA,119,0,0,0,0,52330,0,30391,-105767,0,0,187998,82721,52330,0,30391,-105767,0,0,187998,82721,NA,NA,NA
"94389914",2019,"55","551","5510",3191599,2027020,1164579,NA,NA,27,0,0,0,0,7617991,0,2964284,9349392,0,135263,0,10582275,7887356,0,2035864,8849520,0,135263,0,9923220,NA,NA,NA
"94389940",2019,"55","551","5510",133447,14365,119082,NA,NA,23,0,0,0,0,1898025,4044,513516,1942998,0,0,0,2415585,1898025,4044,504681,1930520,0,0,0,2406750,NA,NA,NA
"94389975",2019,"55","551","5510",659034,398573,260461,NA,NA,23,0,0,0,0,2130454,0,388134,1998007,336880,0,56955,2518588,2170789,0,419454,1980136,424633,0,47096,2590243,NA,NA,NA
"94390010",2019,"55","551","5510",646718,475327,171391,NA,NA,24,0,0,0,0,1121484,2120,419752,1501364,0,0,0,1543356,1172556,2240,294952,1418930,0,0,0,1469748,NA,NA,NA
"94390046",2019,"55","551","5510",193121,140483,52638,NA,NA,119,0,0,0,0,597492,0,340216,923463,0,0,0,937708,598540,0,342261,892351,0,0,0,940801,NA,NA,NA
"94390058",2019,"55","551","5510",173365,121943,51422,NA,NA,23,0,0,0,0,610860,0,259538,851136,0,0,0,870398,570032,0,288128,824871,0,0,0,858160,NA,NA,NA
"94390060",2019,"55","551","5510",44691,35712,8979,NA,NA,119,0,0,0,0,358144,0,88093,370476,0,0,0,446237,358254,0,97631,379206,0,0,0,455885,NA,NA,NA
"94391541",2019,"55","551","5510",1425591,1059570,366021,1,1,22,1,0,0,0,1801143,0,500704,0.350433749833744,0.293853504239868,0,324984,2301847,1725613,0,635661,1601523,0,0,543934,2361274,7436.46048109966,373457.4604811,"FALSE"
"94391589",2019,"55","551","5510",21600,16115,5485,NA,NA,119,0,0,0,0,518107,0,12089,270711,0,0,0,530196,534283,0,160285,670618,0,0,0,694568,NA,NA,NA
"94391590",2019,"55","551","5510",1695547,1308287,387260,1,1,25,0,0,0,0,5603744,0,545870,0.419384893621112,0.258863415634314,464128,75313,6149614,3579134,0,408586,3108478,0,405594,0,3987720,7436.46048109966,394696.4604811,"FALSE"
"94391621",2019,"55","551","5510",434351,313875,120476,NA,0,119,0,0,0,0,512626,0,566483,929737,0,131440,0,1079109,502891,0,542888,891453,0,117413,0,1045779,0,120476,"FALSE"
"94391694",2019,"55","551","5510",344440,299126,45314,NA,NA,119,0,0,0,0,1070385,0,1049535,1661229,0,140917,0,2119920,1073261,0,1043716,1669378,0,144153,0,2116977,NA,NA,NA
"94391725",2019,"55","551","5510",484080,304002,180078,0,0,21,0,0,0,0,556720,0,303247,674185,0,102802,0,859967,484105,0,288283,575008,0,128751,0,772388,0,180078,"FALSE"
"94392586",2019,"55","551","5510",525517,589083,-63566,NA,NA,27,0,0,0,0,318466,1768,550765,695169,0,0,43835,870999,367829,1176,504983,769336,0,0,55069,873988,NA,NA,NA
"94392802",2019,"55","551","5510",91832,140892,-49060,0,0,26,1,0,0,0,2002199,18564,12345,2021265,0,0,0,2033108,1997266,22734,4843,2003565,0,0,0,2024843,0,-49060,"FALSE"
"94392943",2019,"55","551","5510",11081633,8711738,2369895,20,20,26,0,0,0,0,20751308,80383,16446578,0.584731580998873,0.0584091102364568,0,4798585,37278269,15923321,84005,14089072,19450760,2207700,0,6809252,30096398,286261.822584576,2656156.82258458,"FALSE"
"94394402",2019,"55","551","5510",9600,5643,3957,0,0,26,1,0,0,0,28111,0,329220,348381,0,0,0,357331,32266,0,332527,345788,0,0,0,364793,0,3957,"FALSE"
"94398787",2019,"55","551","5510",13497831,9705806,3792025,NA,NA,25,0,0,0,0,14512375,136453,10235546,20431859,650000,0,325000,24884374,14950856,169445,7786220,17913454,1040000,0,554120,22906521,NA,NA,NA
"94400032",2019,"55","551","5510",138700,81303,57397,NA,NA,25,1,0,0,0,75828,0,505083,508206,0,42859,0,580911,74653,0,489762,476881,0,10704,0,564415,NA,NA,NA
"94400660",2019,"55","551","5510",328228,188297,139931,NA,NA,25,1,0,0,0,1095816,227,177923,1012157,0,0,0,1273966,1154272,227,162427,915492,0,0,0,1316926,NA,NA,NA
"94402098",2019,"55","551","5510",84779,21172,63607,NA,NA,30,1,0,0,0,1539700,0,673168,2188610,0,11280,0,2212868,1629256,0,626862,2221389,0,11280,0,2256118,NA,NA,NA
"94402904",2019,"55","551","5510",1015203,807224,207979,1,1,119,0,0,0,0,1207308,0,1230369,0.52582551731943,0.0136404038343571,0,0,2437677,1204440,0,1251297,2105956,0,0,25976,2455737,7436.46048109966,215415.4604811,"FALSE"
"94403163",2019,"55","551","5510",5495682,5240632,255050,73,73,23,0,0,0,0,20595986,24855,4925357,0.281728567980636,1.06926439644916e-005,0,2196949,25546198,21015842,22998,5521423,17427298,6336910,0,986470,26560263,1044855.6524337,1299905.6524337,"FALSE"
"94404473",2019,"55","551","5510",92575,91889,686,NA,NA,22,0,0,0,0,1864614,281,8811,1764947,0,103273,0,1873706,1923390,125,10588,1798036,118061,0,0,1934103,NA,NA,NA
"94407309",2019,"55","551","5510",2,17725,-17723,NA,NA,25,0,0,0,0,2411093,0,47329,2456878,0,0,0,2458422,2411093,0,11814,2414603,0,0,0,2422907,NA,NA,NA
"94407322",2019,"55","551","5510",19650,6338,13312,0,0,25,0,0,0,0,173758,0,67298,241056,0,0,0,241056,185164,0,54205,239369,0,0,0,239369,0,13312,"FALSE"
"94409500",2019,"55","551","5510",671834,335688,336146,1,1,26,1,0,0,0,331322,3365,1614200,0.10974675944537,0.312043940882913,0,0,1948887,358633,3005,1439090,1556563,0,0,0,1800728,7436.46048109966,343582.4604811,"FALSE"
"94410025",2019,"55","551","5510",7550172,8073954,-523782,50,50,25,1,0,0,0,47677129,43244,544847,0.031289167594509,1.21549951463451e-029,1192733,500099,48265220,50975829,55926,1164847,28022873,18968849,1521114,400053,52196602,715654.55646144,191872.55646144,"FALSE"
"94410824",2019,"55","551","5510",150009,199902,-49893,NA,NA,25,1,0,0,0,4989825,0,704659,4231300,0,0,0,5694484,4988370,0,69813,3786314,0,0,0,5058183,NA,NA,NA
"94411199",2019,"55","551","5510",1585152,1013369,571783,18,18,25,0,0,0,0,2220452,2527,2513064,0.470143906821674,0.2253187222969,325310,350314,4736043,2320177,1821,1763950,3199573,0,0,350005,4085948,257635.640326119,829418.640326119,"FALSE"
"94412504",2019,"55","551","5510",1099393,889232,210161,NA,NA,29,1,0,0,0,1520826,0,351462,1374305,0,70098,92745,1872288,1547277,2459,104276,1249518,0,35264,92784,1654012,NA,NA,NA
"94428053",2019,"55","551","5510",139090,91227,47863,NA,NA,25,1,0,0,0,571686,399,417953,947985,0,0,0,990038,582656,330,387151,926499,0,0,0,970137,NA,NA,NA
"94429130",2019,"55","551","5510",4528844,2511774,2017070,NA,NA,25,1,0,0,0,6446489,0,1277561,5334724,1368000,82129,5,7724050,5784324,0,1578923,4632143,1539000,87653,101431,7363247,NA,NA,NA
"94430940",2019,"55","551","5510",0,14914,-14914,NA,NA,25,1,0,0,0,1133815,0,30,965202,0,0,0,1133845,1133815,0,1,973229,0,0,0,1133816,NA,NA,NA
"94431506",2019,"55","551","5510",1870172,1980013,-109841,8,8,24,1,0,0,0,1215807,5480,342494,771918,0,101177,0,1563781,810114,8393,1063827,964440,0,103073,0,1882334,59491.6838487972,-50349.3161512028,"FALSE"
"94431820",2019,"55","551","5510",20852,50862,-30010,NA,NA,25,1,0,0,0,657905,0,1611,473386,0,0,0,659516,656372,0,29350,503475,0,0,0,685722,NA,NA,NA
"94433597",2019,"55","551","5510",3071454,2412930,658524,80,80,24,1,0,0,0,7887905,86164,1139310,0.423833012468277,0.256208975384655,0,0,9113379,8450861,94431,1075442,6057723,3087384,0,0,9620734,1145047.2903383,1803571.2903383,"FALSE"
"94435228",2019,"55","551","5510",424144,358213,65931,NA,NA,24,0,0,0,0,1277632,1134,338284,846113,0,0,0,1617050,1112363,757,185518,910826,0,0,0,1298638,NA,NA,NA
"94437627",2019,"55","551","5510",4758882,2329975,2428907,37,37,24,1,0,0,0,15695481,28643,2237251,0.0327731524370159,0.235873188539134,40040,1466903,17961375,17325020,29141,926829,12468768,3535000,40040,1039961,18280990,529584.371781466,2958491.37178147,"FALSE"
"94437639",2019,"55","551","5510",10019933,8212522,1807411,140,140,24,1,0,0,0,18332869,186084,2055999,0.273979571716018,0.319523141050913,197591,623756,20574952,17829204,179895,1751878,14256857,3505000,197591,627883,19760977,2003832.75809203,3811243.75809203,"FALSE"
"94439368",2019,"55","551","5510",9097169,5301580,3795589,10,10,23,1,0,0,0,15075824,69923,3400336,0.0195993428162385,0.204296869559457,242441,1700000,18546083,15552389,87257,3812135,14899134,1700000,369195,800000,19451781,143130.911292288,3938719.91129229,"FALSE"
"94441536",2019,"55","551","5510",72164,21523,50641,NA,NA,24,0,0,0,0,136840,0,210879,-58629,0,0,0,347719,173583,0,193040,-68631,0,0,0,366623,NA,NA,NA
"94441653",2019,"55","551","5510",75863,89212,-13349,0,0,22,0,0,0,0,103698,28,490473,539154,0,0,0,594199,108275,186,523122,564375,0,0,0,631583,0,-13349,"FALSE"
"94442000",2019,"55","551","5510",347332,310850,36482,NA,NA,23,0,0,0,0,477224,2269,1576752,936678,0,573100,0,2056245,514572,2895,1594571,968753,0,615505,0,2112038,NA,NA,NA
